5.995768229166667
6.147705078125
6.1515625
6.2779296875
6.0072265625
5.8876953125
5.8025390625
5.862890625
6.4345703125
7.0625
7.2908203125
7.476171875
7.390625
7.314453125
6.8435546875
6.4505859375
6.383203125
6.347265625
5.953125
6.1185546875
6.2228515625
5.8751953125
6.0453125
6.226171875
6.1232421875
6.4373046875
7.03203125
8.3455078125
8.4419921875
8.4310546875
8.2642578125
8.1025390625
6.9890625
6.54921875
7.0265625
7.175
6.9126953125
6.6333984375
7.494140625
7.6146484375
7.7671875
7.721484375
7.781640625
7.7154296875
7.248046875
7.31328125
8.0177734375
8.0994140625
7.2880859375
7.2962890625
6.7888671875
6.2314453125
6.1052734375
7.9458984375
8.55078125
8.976171875
8.9044921875
9.247265625
8.176171875
8.4470703125
8.7251953125
9.398681640625
9.8291015625
